"Game_id","Year","Game_Type","Week","Date_Time","Favorite","Fav_id","Fav_abv","Underdog","Dog_id","Dog_abv","Line","Total","Fav_Home","Dog_Home","DATE","TIME","DATETIME","Season_id","W_id","L_id","PtsW","PtsL"
"20061112_1_9",2006,"reg","10","11/12 4:15 ET","Dallas",9,"DAL","Arizona",1,"ARI",-6.5,43,"N","Y",2006-11-12,"4:15 PM",2006-11-12 16:15:00,"2006","9","1",27,10
"20061112_10_25",2006,"reg","10","11/12 4:05 ET","Denver",10,"DEN","Oakland",25,"OAK",-9,33.5,"N","Y",2006-11-12,"4:05 PM",2006-11-12 16:05:00,"2006","10","25",17,13
"20061112_11_28",2006,"reg","10","11/12 1:00 ET","Detroit",11,"DET","San Francisco",28,"SF",-6.5,46,"Y","N",2006-11-12,"1:00 PM",2006-11-12 13:00:00,"2006","28","11",19,13
"20061112_12_20",2006,"reg","10","11/12 1:00 ET","Minnesota",20,"MIN","Green Bay",12,"GB",-5,39.5,"Y","N",2006-11-12,"1:00 PM",2006-11-12 13:00:00,"2006","12","20",23,17
"20061112_13_15",2006,"reg","10","11/12 1:00 ET","Jacksonville",15,"JAX","Houston",13,"HOU",-10,37,"Y","N",2006-11-12,"1:00 PM",2006-11-12 13:00:00,"2006","13","15",13,10
"20061112_16_19",2006,"reg","10","11/12 1:00 ET","Miami",19,"MIA","Kansas City",16,"KC",-1.5,40,"Y","N",2006-11-12,"1:00 PM",2006-11-12 13:00:00,"2006","19","16",13,10
"20061112_18_29",2006,"reg","10","11/12 4:15 ET","Seattle",29,"SEA","St. Louis",18,"LAR",-3,43.5,"Y","N",2006-11-12,"4:15 PM",2006-11-12 16:15:00,"2006","29","18",24,22
"20061112_2_8",2006,"reg","10","11/12 1:00 ET","Atlanta",2,"ATL","Cleveland",8,"CLE",-8,42,"Y","N",2006-11-12,"1:00 PM",2006-11-12 13:00:00,"2006","8","2",17,13
"20061112_21_24",2006,"reg","10","11/12 1:00 ET","New England",21,"NE","NY Jets",24,"NYJ",-10,38,"Y","N",2006-11-12,"1:00 PM",2006-11-12 13:00:00,"2006","24","21",17,14
"20061112_22_27",2006,"reg","10","11/12 4:15 ET","Pittsburgh",27,"PIT","New Orleans",22,"NO",-6.5,46,"Y","N",2006-11-12,"4:15 PM",2006-11-12 16:15:00,"2006","27","22",38,31
"20061112_26_32",2006,"reg","10","11/12 1:00 ET","Philadelphia",26,"PHI","Washington",32,"WAS",-8,41.5,"Y","N",2006-11-12,"1:00 PM",2006-11-12 13:00:00,"2006","26","32",27,3
"20061112_3_31",2006,"reg","10","11/12 1:00 ET","Baltimore",3,"BAL","Tennessee",31,"TEN",-6.5,38,"N","Y",2006-11-12,"1:00 PM",2006-11-12 13:00:00,"2006","3","31",27,26
"20061112_4_14",2006,"reg","10","11/12 1:00 ET","Indianapolis",14,"IND","Buffalo",4,"BUF",-12.5,44.5,"Y","N",2006-11-12,"1:00 PM",2006-11-12 13:00:00,"2006","14","4",17,16
"20061112_6_23",2006,"reg","10","11/12 8:15 ET","NY Giants",23,"NYG","Chicago",6,"CHI",-1,37,"Y","N",2006-11-12,"8:15 PM",2006-11-12 20:15:00,"2006","6","23",38,20
"20061112_7_17",2006,"reg","10","11/12 1:00 ET","San Diego",17,"LAC","Cincinnati",7,"CIN",-1,48,"N","Y",2006-11-12,"1:00 PM",2006-11-12 13:00:00,"2006","17","7",49,41
"20061113_5_30",2006,"reg","10","11/13 8:30 ET","Carolina",5,"CAR","Tampa Bay",30,"TB",-10,37,"Y","N",2006-11-13,"8:30 PM",2006-11-13 20:30:00,"2006","5","30",24,10
"20061119_1_11",2006,"reg","11","11/19 4:05 ET","Arizona",1,"ARI","Detroit",11,"DET",-2,46,"Y","N",2006-11-19,"4:05 PM",2006-11-19 16:05:00,"2006","1","11",17,10
"20061119_10_17",2006,"reg","11","11/19 8:15 ET","Denver",10,"DEN","San Diego",17,"LAC",-3,42.5,"Y","N",2006-11-19,"8:15 PM",2006-11-19 20:15:00,"2006","17","10",35,27
"20061119_12_21",2006,"reg","11","11/19 1:00 ET","New England",21,"NE","Green Bay",12,"GB",-6,45.5,"N","Y",2006-11-19,"1:00 PM",2006-11-19 13:00:00,"2006","21","12",35,0
"20061119_16_25",2006,"reg","11","11/19 1:00 ET","Kansas City",16,"KC","Oakland",25,"OAK",-8,36,"Y","N",2006-11-19,"1:00 PM",2006-11-19 13:00:00,"2006","16","25",17,13
"20061119_19_20",2006,"reg","11","11/19 1:00 ET","Miami",19,"MIA","Minnesota",20,"MIN",-3.5,34,"Y","N",2006-11-19,"1:00 PM",2006-11-19 13:00:00,"2006","19","20",24,20
"20061119_2_3",2006,"reg","11","11/19 1:00 ET","Baltimore",3,"BAL","Atlanta",2,"ATL",-3.5,41,"Y","N",2006-11-19,"1:00 PM",2006-11-19 13:00:00,"2006","3","2",24,10
"20061119_26_31",2006,"reg","11","11/19 1:00 ET","Philadelphia",26,"PHI","Tennessee",31,"TEN",-13,44,"Y","N",2006-11-19,"1:00 PM",2006-11-19 13:00:00,"2006","31","26",31,13
"20061119_28_29",2006,"reg","11","11/19 4:05 ET","Seattle",29,"SEA","San Francisco",28,"SF",-3,43.5,"N","Y",2006-11-19,"4:05 PM",2006-11-19 16:05:00,"2006","28","29",20,14
"20061119_30_32",2006,"reg","11","11/19 1:00 ET","Tampa Bay",30,"TB","Washington",32,"WAS",-3,33.5,"Y","N",2006-11-19,"1:00 PM",2006-11-19 13:00:00,"2006","30","32",20,17
"20061119_4_13",2006,"reg","11","11/19 1:00 ET","Houston",13,"HOU","Buffalo",4,"BUF",-3,36.5,"Y","N",2006-11-19,"1:00 PM",2006-11-19 13:00:00,"2006","4","13",24,21
"20061119_5_18",2006,"reg","11","11/19 1:00 ET","Carolina",5,"CAR","St. Louis",18,"LAR",-6.5,44,"Y","N",2006-11-19,"1:00 PM",2006-11-19 13:00:00,"2006","5","18",15,0
"20061119_6_24",2006,"reg","11","11/19 1:00 ET","Chicago",6,"CHI","NY Jets",24,"NYJ",-6,39.5,"N","Y",2006-11-19,"1:00 PM",2006-11-19 13:00:00,"2006","6","24",10,0
"20061119_7_22",2006,"reg","11","11/19 1:00 ET","New Orleans",22,"NO","Cincinnati",7,"CIN",-3.5,51.5,"Y","N",2006-11-19,"1:00 PM",2006-11-19 13:00:00,"2006","7","22",31,16
"20061119_8_27",2006,"reg","11","11/19 1:00 ET","Pittsburgh",27,"PIT","Cleveland",8,"CLE",-4.5,37,"N","Y",2006-11-19,"1:00 PM",2006-11-19 13:00:00,"2006","27","8",24,20
"20061119_9_14",2006,"reg","11","11/19 4:15 ET","Indianapolis",14,"IND","Dallas",9,"DAL",-1.5,50,"N","Y",2006-11-19,"4:15 PM",2006-11-19 16:15:00,"2006","9","14",21,14
"20061120_15_23",2006,"reg","11","11/20 8:30 ET","Jacksonville",15,"JAX","NY Giants",23,"NYG",-3.5,38.5,"Y","N",2006-11-20,"8:30 PM",2006-11-20 20:30:00,"2006","15","23",26,10
"20061123_10_16",2006,"reg","12","11/23 8:00 ET","Kansas City",16,"KC","Denver",10,"DEN",-2,39,"Y","N",2006-11-23,"8:00 PM",2006-11-23 20:00:00,"2006","16","10",19,10
"20061123_11_19",2006,"reg","12","11/23 12:30 ET","Miami",19,"MIA","Detroit",11,"DET",-2.5,40,"N","Y",2006-11-23,"12:30 PM",2006-11-23 12:30:00,"2006","19","11",27,10
"20061123_9_30",2006,"reg","12","11/23 4:15 ET","Dallas",9,"DAL","Tampa Bay",30,"TB",-12.5,38.5,"Y","N",2006-11-23,"4:15 PM",2006-11-23 16:15:00,"2006","9","30",38,10
"20061126_1_20",2006,"reg","12","11/26 1:00 ET","Minnesota",20,"MIN","Arizona",1,"ARI",-7,39,"Y","N",2006-11-26,"1:00 PM",2006-11-26 13:00:00,"2006","20","1",31,26
"20061126_13_24",2006,"reg","12","11/26 1:00 ET","NY Jets",24,"NYJ","Houston",13,"HOU",-5,40,"Y","N",2006-11-26,"1:00 PM",2006-11-26 13:00:00,"2006","24","13",26,11
"20061126_14_26",2006,"reg","12","11/26 8:15 ET","Indianapolis",14,"IND","Philadelphia",26,"PHI",-10.5,44.5,"Y","N",2006-11-26,"8:15 PM",2006-11-26 20:15:00,"2006","14","26",45,21
"20061126_17_25",2006,"reg","12","11/26 4:05 ET","San Diego",17,"LAC","Oakland",25,"OAK",-13.5,43,"Y","N",2006-11-26,"4:05 PM",2006-11-26 16:05:00,"2006","17","25",21,14
"20061126_18_28",2006,"reg","12","11/26 1:00 ET","St. Louis",18,"LAR","San Francisco",28,"SF",-4.5,44.5,"Y","N",2006-11-26,"1:00 PM",2006-11-26 13:00:00,"2006","18","28",20,17
"20061126_2_22",2006,"reg","12","11/26 1:00 ET","Atlanta",2,"ATL","New Orleans",22,"NO",-3,48,"Y","N",2006-11-26,"1:00 PM",2006-11-26 13:00:00,"2006","22","2",31,13
"20061126_23_31",2006,"reg","12","11/26 4:15 ET","NY Giants",23,"NYG","Tennessee",31,"TEN",-3.5,45,"N","Y",2006-11-26,"4:15 PM",2006-11-26 16:15:00,"2006","31","23",24,21
"20061126_3_27",2006,"reg","12","11/26 1:00 ET","Baltimore",3,"BAL","Pittsburgh",27,"PIT",-3,40,"Y","N",2006-11-26,"1:00 PM",2006-11-26 13:00:00,"2006","3","27",27,0
"20061126_4_15",2006,"reg","12","11/26 1:00 ET","Jacksonville",15,"JAX","Buffalo",4,"BUF",-3,35,"N","Y",2006-11-26,"1:00 PM",2006-11-26 13:00:00,"2006","4","15",27,24
"20061126_5_32",2006,"reg","12","11/26 1:00 ET","Carolina",5,"CAR","Washington",32,"WAS",-5.5,36,"N","Y",2006-11-26,"1:00 PM",2006-11-26 13:00:00,"2006","32","5",17,13
"20061126_6_21",2006,"reg","12","11/26 4:15 ET","New England",21,"NE","Chicago",6,"CHI",-4.5,38,"Y","N",2006-11-26,"4:15 PM",2006-11-26 16:15:00,"2006","21","6",17,13
"20061126_7_8",2006,"reg","12","11/26 1:00 ET","Cincinnati",7,"CIN","Cleveland",8,"CLE",-3.5,44,"N","Y",2006-11-26,"1:00 PM",2006-11-26 13:00:00,"2006","7","8",30,0
"20061127_12_29",2006,"reg","12","11/27 8:30 ET","Seattle",29,"SEA","Green Bay",12,"GB",-10,42,"Y","N",2006-11-27,"8:30 PM",2006-11-27 20:30:00,"2006","29","12",34,24
"20061130_3_7",2006,"reg","13","11/30 8:00 ET","Cincinnati",7,"CIN","Baltimore",3,"BAL",-3,41.5,"Y","N",2006-11-30,"8:00 PM",2006-11-30 20:00:00,"2006","7","3",13,7
"20061203_1_18",2006,"reg","13","12/3 1:00 ET","St. Louis",18,"LAR","Arizona",1,"ARI",-6,46,"Y","N",2006-12-03,"1:00 PM",2006-12-03 13:00:00,"2006","1","18",34,20
"20061203_10_29",2006,"reg","13","12/3 8:15 ET","Denver",10,"DEN","Seattle",29,"SEA",-4.5,40.5,"Y","N",2006-12-03,"8:15 PM",2006-12-03 20:15:00,"2006","29","10",23,20
"20061203_11_21",2006,"reg","13","12/3 1:00 ET","New England",21,"NE","Detroit",11,"DET",-13.5,41.5,"Y","N",2006-12-03,"1:00 PM",2006-12-03 13:00:00,"2006","21","11",28,21
"20061203_12_24",2006,"reg","13","12/3 1:00 ET","Green Bay",12,"GB","NY Jets",24,"NYJ",0,39,"Y","N",2006-12-03,"1:00 PM",2006-12-03 13:00:00,"2006","24","12",38,10
"20061203_13_25",2006,"reg","13","12/3 4:05 ET","Oakland",25,"OAK","Houston",13,"HOU",-3,35.5,"Y","N",2006-12-03,"4:05 PM",2006-12-03 16:05:00,"2006","13","25",23,14
"20061203_14_31",2006,"reg","13","12/3 1:00 ET","Indianapolis",14,"IND","Tennessee",31,"TEN",-7.5,46.5,"N","Y",2006-12-03,"1:00 PM",2006-12-03 13:00:00,"2006","31","14",20,17
"20061203_15_19",2006,"reg","13","12/3 4:05 ET","Miami",19,"MIA","Jacksonville",15,"JAX",-1.5,35.5,"Y","N",2006-12-03,"4:05 PM",2006-12-03 16:05:00,"2006","15","19",24,10
"20061203_2_32",2006,"reg","13","12/3 1:00 ET","Atlanta",2,"ATL","Washington",32,"WAS",-1,38.5,"N","Y",2006-12-03,"1:00 PM",2006-12-03 13:00:00,"2006","2","32",24,14
"20061203_22_28",2006,"reg","13","12/3 1:00 ET","New Orleans",22,"NO","San Francisco",28,"SF",-7,45,"Y","N",2006-12-03,"1:00 PM",2006-12-03 13:00:00,"2006","22","28",34,10
"20061203_27_30",2006,"reg","13","12/3 4:15 ET","Pittsburgh",27,"PIT","Tampa Bay",30,"TB",-8,40.5,"Y","N",2006-12-03,"4:15 PM",2006-12-03 16:15:00,"2006","27","30",20,3
"20061203_4_17",2006,"reg","13","12/3 1:00 ET","San Diego",17,"LAC","Buffalo",4,"BUF",-5.5,40,"N","Y",2006-12-03,"1:00 PM",2006-12-03 13:00:00,"2006","17","4",24,21
"20061203_6_20",2006,"reg","13","12/3 1:00 ET","Chicago",6,"CHI","Minnesota",20,"MIN",-9,34.5,"Y","N",2006-12-03,"1:00 PM",2006-12-03 13:00:00,"2006","6","20",23,13
"20061203_8_16",2006,"reg","13","12/3 1:00 ET","Kansas City",16,"KC","Cleveland",8,"CLE",-4,35.5,"N","Y",2006-12-03,"1:00 PM",2006-12-03 13:00:00,"2006","8","16",31,28
"20061203_9_23",2006,"reg","13","12/3 4:15 ET","Dallas",9,"DAL","NY Giants",23,"NYG",-3.5,43.5,"N","Y",2006-12-03,"4:15 PM",2006-12-03 16:15:00,"2006","9","23",23,20
"20061204_5_26",2006,"reg","13","12/4 8:30 ET","Carolina",5,"CAR","Philadelphia",26,"PHI",-3,37.5,"N","Y",2006-12-04,"8:30 PM",2006-12-04 20:30:00,"2006","26","5",27,24
"20061207_8_27",2006,"reg","14","12/7 8:00 ET","Pittsburgh",27,"PIT","Cleveland",8,"CLE",-7,34,"Y","N",2006-12-07,"8:00 PM",2006-12-07 20:00:00,"2006","27","8",27,7
"20061210_1_29",2006,"reg","14","12/10 4:05 ET","Seattle",29,"SEA","Arizona",1,"ARI",-3,44.5,"N","Y",2006-12-10,"4:05 PM",2006-12-10 16:05:00,"2006","1","29",27,21
"20061210_10_17",2006,"reg","14","12/10 4:15 ET","San Diego",17,"LAC","Denver",10,"DEN",-7.5,41,"Y","N",2006-12-10,"4:15 PM",2006-12-10 16:15:00,"2006","17","10",48,20
"20061210_11_20",2006,"reg","14","12/10 1:00 ET","Detroit",11,"DET","Minnesota",20,"MIN",-1.5,40,"Y","N",2006-12-10,"1:00 PM",2006-12-10 13:00:00,"2006","20","11",30,20
"20061210_12_28",2006,"reg","14","12/10 4:05 ET","San Francisco",28,"SF","Green Bay",12,"GB",-4,44,"Y","N",2006-12-10,"4:05 PM",2006-12-10 16:05:00,"2006","12","28",30,19
"20061210_13_31",2006,"reg","14","12/10 1:00 ET","Houston",13,"HOU","Tennessee",31,"TEN",-1,42.5,"Y","N",2006-12-10,"1:00 PM",2006-12-10 13:00:00,"2006","31","13",26,20
"20061210_14_15",2006,"reg","14","12/10 1:00 ET","Indianapolis",14,"IND","Jacksonville",15,"JAX",-1,44,"N","Y",2006-12-10,"1:00 PM",2006-12-10 13:00:00,"2006","15","14",44,17
"20061210_19_21",2006,"reg","14","12/10 1:00 ET","New England",21,"NE","Miami",19,"MIA",-3.5,37,"N","Y",2006-12-10,"1:00 PM",2006-12-10 13:00:00,"2006","19","21",21,0
"20061210_2_30",2006,"reg","14","12/10 1:00 ET","Atlanta",2,"ATL","Tampa Bay",30,"TB",-3.5,37.5,"N","Y",2006-12-10,"1:00 PM",2006-12-10 13:00:00,"2006","2","30",17,6
"20061210_26_32",2006,"reg","14","12/10 1:00 ET","Philadelphia",26,"PHI","Washington",32,"WAS",-2,40.5,"N","Y",2006-12-10,"1:00 PM",2006-12-10 13:00:00,"2006","26","32",21,19
"20061210_3_16",2006,"reg","14","12/10 1:00 ET","Kansas City",16,"KC","Baltimore",3,"BAL",-3,37,"Y","N",2006-12-10,"1:00 PM",2006-12-10 13:00:00,"2006","3","16",20,10
"20061210_4_24",2006,"reg","14","12/10 4:15 ET","NY Jets",24,"NYJ","Buffalo",4,"BUF",-4.5,37.5,"Y","N",2006-12-10,"4:15 PM",2006-12-10 16:15:00,"2006","4","24",31,13
"20061210_5_23",2006,"reg","14","12/10 1:00 ET","NY Giants",23,"NYG","Carolina",5,"CAR",-3,39,"N","Y",2006-12-10,"1:00 PM",2006-12-10 13:00:00,"2006","23","5",27,13
"20061210_7_25",2006,"reg","14","12/10 1:00 ET","Cincinnati",7,"CIN","Oakland",25,"OAK",-11,40,"Y","N",2006-12-10,"1:00 PM",2006-12-10 13:00:00,"2006","7","25",27,10
"20061210_9_22",2006,"reg","14","12/10 8:15 ET","Dallas",9,"DAL","New Orleans",22,"NO",-7.5,47.5,"Y","N",2006-12-10,"8:15 PM",2006-12-10 20:15:00,"2006","22","9",42,17
"20061211_6_18",2006,"reg","14","12/11 8:30 ET","Chicago",6,"CHI","St. Louis",18,"LAR",-6,41.5,"N","Y",2006-12-11,"8:30 PM",2006-12-11 20:30:00,"2006","6","18",42,27
"20061214_28_29",2006,"reg","15","12/14 8:00 ET","Seattle",29,"SEA","San Francisco",28,"SF",-10,37.5,"Y","N",2006-12-14,"8:00 PM",2006-12-14 20:00:00,"2006","28","29",24,14
"20061216_2_9",2006,"reg","15","12/16 8:00 ET","Dallas",9,"DAL","Atlanta",2,"ATL",-4,45.5,"N","Y",2006-12-16,"8:00 PM",2006-12-16 20:00:00,"2006","9","2",38,28
"20061217_1_10",2006,"reg","15","12/17 4:05 ET","Denver",10,"DEN","Arizona",1,"ARI",-3,43.5,"N","Y",2006-12-17,"4:05 PM",2006-12-17 16:05:00,"2006","10","1",37,20
"20061217_11_12",2006,"reg","15","12/17 1:00 ET","Green Bay",12,"GB","Detroit",11,"DET",-6,45,"Y","N",2006-12-17,"1:00 PM",2006-12-17 13:00:00,"2006","12","11",17,9
"20061217_13_21",2006,"reg","15","12/17 1:00 ET","New England",21,"NE","Houston",13,"HOU",-12.5,38,"Y","N",2006-12-17,"1:00 PM",2006-12-17 13:00:00,"2006","21","13",40,7
"20061217_15_31",2006,"reg","15","12/17 1:00 ET","Jacksonville",15,"JAX","Tennessee",31,"TEN",-3.5,41,"N","Y",2006-12-17,"1:00 PM",2006-12-17 13:00:00,"2006","31","15",24,17
"20061217_16_17",2006,"reg","15","12/17 8:15 ET","San Diego",17,"LAC","Kansas City",16,"KC",-9,47.5,"Y","N",2006-12-17,"8:15 PM",2006-12-17 20:15:00,"2006","17","16",20,9
"20061217_18_25",2006,"reg","15","12/17 4:15 ET","Oakland",25,"OAK","St. Louis",18,"LAR",-3,39,"Y","N",2006-12-17,"4:15 PM",2006-12-17 16:15:00,"2006","18","25",20,0
"20061217_20_24",2006,"reg","15","12/17 1:00 ET","Minnesota",20,"MIN","NY Jets",24,"NYJ",-3.5,41,"Y","N",2006-12-17,"1:00 PM",2006-12-17 13:00:00,"2006","24","20",26,13
"20061217_22_32",2006,"reg","15","12/17 1:00 ET","New Orleans",22,"NO","Washington",32,"WAS",-10,47,"Y","N",2006-12-17,"1:00 PM",2006-12-17 13:00:00,"2006","32","22",16,10
"20061217_23_26",2006,"reg","15","12/17 4:15 ET","NY Giants",23,"NYG","Philadelphia",26,"PHI",-5.5,45.5,"Y","N",2006-12-17,"4:15 PM",2006-12-17 16:15:00,"2006","26","23",36,22
"20061217_3_8",2006,"reg","15","12/17 1:00 ET","Baltimore",3,"BAL","Cleveland",8,"CLE",-12.5,35,"Y","N",2006-12-17,"1:00 PM",2006-12-17 13:00:00,"2006","3","8",27,17
"20061217_4_19",2006,"reg","15","12/17 1:00 ET","Buffalo",4,"BUF","Miami",19,"MIA",-1,34,"Y","N",2006-12-17,"1:00 PM",2006-12-17 13:00:00,"2006","4","19",21,0
"20061217_5_27",2006,"reg","15","12/17 1:00 ET","Pittsburgh",27,"PIT","Carolina",5,"CAR",-3,39,"N","Y",2006-12-17,"1:00 PM",2006-12-17 13:00:00,"2006","27","5",37,3
"20061217_6_30",2006,"reg","15","12/17 1:00 ET","Chicago",6,"CHI","Tampa Bay",30,"TB",-13.5,35,"Y","N",2006-12-17,"1:00 PM",2006-12-17 13:00:00,"2006","6","30",34,31
"20061218_7_14",2006,"reg","15","12/18 8:30 ET","Indianapolis",14,"IND","Cincinnati",7,"CIN",-3.5,54.5,"Y","N",2006-12-18,"8:30 PM",2006-12-18 20:30:00,"2006","14","7",34,16
"20061221_12_20",2006,"reg","16","12/21 8:00 ET","Green Bay",12,"GB","Minnesota",20,"MIN",-4,38,"Y","N",2006-12-21,"8:00 PM",2006-12-21 20:00:00,"2006","12","20",9,7
"20061223_16_25",2006,"reg","16","12/23 8:00 ET","Kansas City",16,"KC","Oakland",25,"OAK",-7,36.5,"N","Y",2006-12-23,"8:00 PM",2006-12-23 20:00:00,"2006","16","25",20,9
"20061224_1_28",2006,"reg","16","12/24 4:05 ET","San Francisco",28,"SF","Arizona",1,"ARI",-3.5,45,"Y","N",2006-12-24,"4:05 PM",2006-12-24 16:05:00,"2006","1","28",26,20
"20061224_13_14",2006,"reg","16","12/24 1:00 ET","Indianapolis",14,"IND","Houston",13,"HOU",-9,47,"N","Y",2006-12-24,"1:00 PM",2006-12-24 13:00:00,"2006","13","14",27,24
"20061224_15_21",2006,"reg","16","12/24 1:00 ET","Jacksonville",15,"JAX","New England",21,"NE",-3,37,"Y","N",2006-12-24,"1:00 PM",2006-12-24 13:00:00,"2006","21","15",24,21
"20061224_17_29",2006,"reg","16","12/24 4:15 ET","San Diego",17,"LAC","Seattle",29,"SEA",-4,45.5,"N","Y",2006-12-24,"4:15 PM",2006-12-24 16:15:00,"2006","17","29",20,17
"20061224_18_32",2006,"reg","16","12/24 1:00 ET","St. Louis",18,"LAR","Washington",32,"WAS",-1.5,43,"Y","N",2006-12-24,"1:00 PM",2006-12-24 13:00:00,"2006","18","32",37,31
"20061224_2_5",2006,"reg","16","12/24 1:00 ET","Atlanta",2,"ATL","Carolina",5,"CAR",-6.5,40.5,"Y","N",2006-12-24,"1:00 PM",2006-12-24 13:00:00,"2006","5","2",10,3
"20061224_22_23",2006,"reg","16","12/24 1:00 ET","NY Giants",23,"NYG","New Orleans",22,"NO",-3,47.5,"Y","N",2006-12-24,"1:00 PM",2006-12-24 13:00:00,"2006","22","23",30,7
"20061224_3_27",2006,"reg","16","12/24 1:00 ET","Pittsburgh",27,"PIT","Baltimore",3,"BAL",-4,36.5,"Y","N",2006-12-24,"1:00 PM",2006-12-24 13:00:00,"2006","3","27",31,7
"20061224_4_31",2006,"reg","16","12/24 1:00 ET","Buffalo",4,"BUF","Tennessee",31,"TEN",-5,37.5,"Y","N",2006-12-24,"1:00 PM",2006-12-24 13:00:00,"2006","31","4",30,29
"20061224_6_11",2006,"reg","16","12/24 1:00 ET","Chicago",6,"CHI","Detroit",11,"DET",-6,42,"N","Y",2006-12-24,"1:00 PM",2006-12-24 13:00:00,"2006","6","11",26,21
"20061224_7_10",2006,"reg","16","12/24 4:15 ET","Denver",10,"DEN","Cincinnati",7,"CIN",-3,44.5,"Y","N",2006-12-24,"4:15 PM",2006-12-24 16:15:00,"2006","10","7",24,23
"20061224_8_30",2006,"reg","16","12/24 1:00 ET","Cleveland",8,"CLE","Tampa Bay",30,"TB",-3,37.5,"Y","N",2006-12-24,"1:00 PM",2006-12-24 13:00:00,"2006","30","8",22,7
"20061225_19_24",2006,"reg","16","12/25 8:30 ET","Miami",19,"MIA","NY Jets",24,"NYJ",-2,36.5,"Y","N",2006-12-25,"8:30 PM",2006-12-25 20:30:00,"2006","24","19",13,10
"20061225_9_26",2006,"reg","16","12/25 5:00 ET","Dallas",9,"DAL","Philadelphia",26,"PHI",-7,47.5,"Y","N",2006-12-25,"5:00 PM",2006-12-25 17:00:00,"2006","26","9",23,7
"20061230_23_32",2006,"reg","17","12/30 8:00 ET","NY Giants",23,"NYG","Washington",32,"WAS",-2,42.5,"N","Y",2006-12-30,"8:00 PM",2006-12-30 20:00:00,"2006","23","32",34,28
"20061231_1_17",2006,"reg","17","12/31 4:15 ET","San Diego",17,"LAC","Arizona",1,"ARI",-13.5,44.5,"Y","N",2006-12-31,"4:15 PM",2006-12-31 16:15:00,"2006","17","1",27,20
"20061231_10_28",2006,"reg","17","12/31 4:15 ET","Denver",10,"DEN","San Francisco",28,"SF",-11,40,"Y","N",2006-12-31,"4:15 PM",2006-12-31 16:15:00,"2006","28","10",26,23
"20061231_14_19",2006,"reg","17","12/31 4:15 ET","Indianapolis",14,"IND","Miami",19,"MIA",-9,43.5,"Y","N",2006-12-31,"4:15 PM",2006-12-31 16:15:00,"2006","14","19",27,22
"20061231_15_16",2006,"reg","17","12/31 1:00 ET","Kansas City",16,"KC","Jacksonville",15,"JAX",-2.5,36.5,"Y","N",2006-12-31,"1:00 PM",2006-12-31 13:00:00,"2006","16","15",35,30
"20061231_18_20",2006,"reg","17","12/31 1:00 ET","St. Louis",18,"LAR","Minnesota",20,"MIN",-1.5,43.5,"N","Y",2006-12-31,"1:00 PM",2006-12-31 13:00:00,"2006","18","20",41,21
"20061231_2_26",2006,"reg","17","12/31 4:15 ET","Philadelphia",26,"PHI","Atlanta",2,"ATL",-6.5,42.5,"Y","N",2006-12-31,"4:15 PM",2006-12-31 16:15:00,"2006","26","2",24,17
"20061231_21_31",2006,"reg","17","12/31 1:00 ET","Tennessee",31,"TEN","New England",21,"NE",-3.5,41,"Y","N",2006-12-31,"1:00 PM",2006-12-31 13:00:00,"2006","21","31",40,23
"20061231_24_25",2006,"reg","17","12/31 1:00 ET","NY Jets",24,"NYJ","Oakland",25,"OAK",-10.5,34,"Y","N",2006-12-31,"1:00 PM",2006-12-31 13:00:00,"2006","24","25",23,3
"20061231_29_30",2006,"reg","17","12/31 1:00 ET","Tampa Bay",30,"TB","Seattle",29,"SEA",-3,37,"Y","N",2006-12-31,"1:00 PM",2006-12-31 13:00:00,"2006","29","30",23,7
"20061231_3_4",2006,"reg","17","12/31 4:15 ET","Baltimore",3,"BAL","Buffalo",4,"BUF",-9.5,36.5,"Y","N",2006-12-31,"4:15 PM",2006-12-31 16:15:00,"2006","3","4",19,7
"20061231_5_22",2006,"reg","17","12/31 1:00 ET","Carolina",5,"CAR","New Orleans",22,"NO",-2.5,38,"N","Y",2006-12-31,"1:00 PM",2006-12-31 13:00:00,"2006","5","22",31,21
"20061231_6_12",2006,"reg","17","12/31 8:15 ET","Chicago",6,"CHI","Green Bay",12,"GB",-3.5,38.5,"Y","N",2006-12-31,"8:15 PM",2006-12-31 20:15:00,"2006","12","6",26,7
"20061231_7_27",2006,"reg","17","12/31 1:00 ET","Cincinnati",7,"CIN","Pittsburgh",27,"PIT",-6,44,"Y","N",2006-12-31,"1:00 PM",2006-12-31 13:00:00,"2006","27","7",23,17
"20061231_8_13",2006,"reg","17","12/31 1:00 ET","Houston",13,"HOU","Cleveland",8,"CLE",-6,37.5,"Y","N",2006-12-31,"1:00 PM",2006-12-31 13:00:00,"2006","13","8",14,6
"20061231_9_11",2006,"reg","17","12/31 1:00 ET","Dallas",9,"DAL","Detroit",11,"DET",-13.5,45,"Y","N",2006-12-31,"1:00 PM",2006-12-31 13:00:00,"2006","11","9",39,31
"20070106_14_16",2007,"post","WC","1/6 4:30 ET","Indianapolis",14,"IND","Kansas City",16,"KC",-7,51,"Y","N",2007-01-06,"4:30 PM",2007-01-06 16:30:00,"2006","14","16",23,8
"20070106_9_29",2007,"post","WC","1/6 8:00 ET","Seattle",29,"SEA","Dallas",9,"DAL",-2,48.5,"Y","N",2007-01-06,"8:00 PM",2007-01-06 20:00:00,"2006","29","9",21,20
